Open,High,Low,Volume
110.989998,111.059998,108.949997,2400700
66.349998,67.510002,66.160004,129800
28.500841,28.640551,28.454269,4196000
80.57,81.449997,80.540001,5484500
74.050003,74.629997,73.900002,5338000
24.790001,24.860001,24.709999,15748800
16.5,16.67,16.219999,187400
48.380001,48.540001,47.740002,1416300
319.429993,322,316.670013,2365400
78.599998,79.040001,78.150002,6203600
15.6,15.6,15.21,8500
116,116.910004,115.730003,2159600
84.800003,84.830002,84.010002,3834900
64.029999,64.599998,63,12592100
35.990002,36.75,35.77,77607200
729.289978,731.844971,723.026978,1510900
117.339996,118.529999,116.089996,4459500
84.75,84.860001,84.099998,2733800
101.400002,102.290001,101.279999,5178300
33.25,33.52,32.799999,25491300
43.110001,43.41,42.98,1416000
186.220001,189.470001,184.759995,2299600
62.150002,63.07,61.880001,5930900
239.520004,241.479996,237.789993,1532700
47.669998,48.310001,47.66,19937400
69.900002,70.190002,69.410004,3668800
14.08,14.29,14,140000
33.810001,34.060001,33.779999,28177500
50.540001,50.619999,50.009998,809900
263.920013,265.399994,262.730011,858500
54.630001,55.580002,54.240002,16854800
74.459999,74.809998,74.010002,1051500
95.150002,96.400002,94.660004,5571300
69.234283,69.684288,68.325714,75431300
27.364531,27.690521,27.224821,4772400
1143.48999,1144.76001,1131.099976,706500
19.209999,19.459999,19.040001,145400
82.190002,82.370003,81.470001,2449400
29.030001,29.25,28.68,26353700
52.720001,53.049999,52.57,2940400
77.279999,77.699997,77.230003,2875400
18.530001,18.690001,18.49,1912000
34.459999,34.529999,34.27,15817200
59.385899,59.416225,58.900681,3734300
35.419998,35.470001,34.77,25491700
34.02,34.080002,33.740002,19123000
47.759998,48.48,47.599998,20491600
117,117.529999,116.059998,9934900
50.040001,50.16,49.709999,4375600
64.870003,65.370003,64.82,2269300
66.5,67.699997,65.349998,16213800
74.596069,74.967247,74.475983,367500
65.550003,65.779999,64.190002,8060500
77.480003,77.489998,76.989998,1520200
46.330002,47.5,46.060001,25563100
101.599998,101.949997,101.019997,3763500
53.810001,53.900002,53.34,2036900
79.169998,79.709999,79.099998,5767200
56.009998,56.959999,55.939999,3397500
91.959999,92.650002,91.900002,1611900
78.739998,78.989998,78.379997,5413500
101.559998,104.330002,101.559998,396800
54.950001,55.220001,54.740002,847000
59.349998,59.959999,58.869999,6364700
52.950001,53.32,52.939999,1118800
21.48,21.65,21.43,33672300
50.57,50.82,50.369999,14235400
33.549999,34.02,33.52,6227300
47.470001,47.830002,47.380001,2569000
43.799999,44.23,43.799999,10155700
124.07,124.639999,123.739998,1564700
112.669998,113.25,110.209999,53699500
94.059998,94.07,92.940002,9547000
78.269997,78.269997,77.269997,4794000
128,128.899994,128,2721800
144.229996,145.300003,143.559998,1621300
173.520004,174.710007,173.259995,1725900
136.169998,137.669998,136.169998,313200
26.049999,26.190001,25.91,997500
59.582531,60.169403,59.373642,3018100
48.07,48.630001,48.07,17359200
108.709999,108.989998,108.639999,2357800
88.919998,89.5,88.260002,5927100
106.5,106.849998,105.230003,5563600
114.080002,115.5,113.099998,207500
40.029999,40.099998,39.549999,13634200
24.02,24.309999,23.610001,314000
63.169998,64.269997,62.5,110000
249750,250420,248110,300
84.169998,84.919998,84.160004,9664700
39.57,39.599998,39.240002,637700
160.529999,160.529999,158.570007,1400100
91.25,91.779999,91.059998,3446700
69.629997,69.760002,69.199997,2861200
59.585152,59.803493,59.44323,250500
44.560001,45.16,44.220001,37604400
12.74,12.97,12.69,887000
76.190002,77.389999,74.589996,31554600
97.220001,97.839996,96.989998,1031700
40.18,40.220001,39.900002,1820300
142.240005,144.029999,141.720001,1307500
51.529999,51.540001,50.75,15282600
55.209999,55.310001,54.91,1525300
33.400002,33.939999,33.32,7783300
28.547409,28.743004,28.426329,3272500
31.02,31.23,30.91,25016500
30.059999,30.59,30.049999,10369200
50.93,51.23,50.330002,11162600
12.96,13.25,12.95,1093000
46.82,47.119999,46.599998,1857500
95.169998,95.75,95.099998,2655500
14.95,15.09,14.95,6500
144.5,144.5,141.460007,4845000
47.59,47.970001,47.529999,3485000
37.549999,37.950001,37.490002,5365500
62.82,62.98,62.240002,6877500
98.839996,99.300003,98.400002,1107100
51.400002,52.18,51.400002,28171000
33.669998,33.790001,33.450001,6002500
190.020004,191.529999,189.380005,2683500
155.770004,156.210007,155.100006,1082500
102.68,103.32,101.800003,5412200
71.970001,72.300003,71.18,8977400
84.209999,84.620003,83.290001,9475300
73.269997,73.5,72.830002,1074700
51.889999,52.860001,51.889999,2351400
36.889999,37.330002,36.59,8220800
50.259998,50.919998,49.91,5823000
36.189999,36.740002,36.119999,32013600
549.481384,550.827698,541.064514,1866600
92,93.129997,91.720001,5035600
15.6,15.83,15.58,18294000
30.709999,31.01,30.32,28519100
17.66,17.790001,17.32,180900
95.839996,96.120003,95.360001,4991600
145.520004,146.070007,144.610001,21265800
12.39,12.56,12.26,417500
70.959999,72.099998,70.959999,3587200
77.150002,77.25,73.43,49679000
107.309998,107.540001,106.900002,4615500
43.369999,43.630001,43.32,5149700
59.419998,59.849998,58.759998,1535100
35.52,36.959999,35.5,62855300
49.900002,50.099998,49.57,42577100
70.829697,71.015282,70.720528,301800
33.700001,33.82,33.43,15115800
59.622002,59.791,58.938,4682000
26.98,27.24,26.6,59033600
18.59,18.74,18.540001,2110400
113.860001,114.110001,112.599998,6106600
65.5,65.589996,64.93,2021800
63.369999,64.790001,62.700001,17747000
63.990002,64.849998,63.130001,2489000
68.160004,68.190002,67.050003,1322500
97.5,100.629997,96.610001,30875700
98.139999,98.199997,97.459999,5554300
50.759998,50.779999,49.970001,1252300
26.09,26.17,25.780001,1093800
12.41,12.49,12.1,100000
106.43,108.080002,106.379997,1505700
211040,212240,211040,200
242165,244690,242165,400
22.09,22.33,22.049999,1531300
55.709999,55.830002,54.59,24990100
101.459999,103.010002,101.169998,11481400
51.5,51.849998,51.360001,902200
80.43,81.129997,80.279999,119100
92.440002,93.269997,90.900002,18173100
16.92,17.07,16.889999,125800
100.209999,100.550003,96.5,14654800
102.779999,104.150002,102.349998,2091600
22.969999,23.15,22.91,41316300
56.759998,57.09,56.130001,5511600
152.389999,154.190002,152.270004,2742900
110.540001,111.199997,109.93,7774900
51.369999,51.369999,50.810001,24565300
100.300003,100.400002,99.489998,4707100
101.220001,102,100.639999,7171100
40.790001,40.939999,40.279999,11611100
102.919998,106.809998,102.650002,115300
78.410004,78.459999,77.860001,8621500
55.169998,56.23,54.43,7076300
43.43,43.43,42.27,23624200
30.41,30.440001,30.200001,21849400
78.110001,78.830002,77.660004,7072700
801,803.48999,791.5,2749200
520.052185,534.861511,518.2771,2676900
69.991432,70.091431,68.648575,72729300
41.369999,41.57,41.09,12771100
51.279999,51.919998,51.25,1247700
336.48999,340,334.850006,1062400
61.380001,61.439999,60.650002,4341700
104.300003,105.809998,104.050003,912300
157.660004,160.759995,156.539993,2461600
89.099998,89.459999,88.099998,2976500
49.25,49.599998,48.950001,11177200
101.360001,102.550003,101.169998,1030800
1465,1465,1452.410034,321200
26.01,26.040001,25.65,29216000
34.060001,34.52,33.560001,2819500
539.090027,542.840027,534.52002,3025600
74.110001,74.550003,73.779999,2629600
65.239998,65.660004,65.089996,473400
69.980003,70.269997,69.349998,1683100
74.650002,75.459999,74.57,3497400
43.040001,43.23,42.68,18760200
58.593369,58.896606,58.241222,118900
43.48,43.810001,43.400002,3801600
43.580002,43.919998,43.470001,2700000
108.720001,109.089996,108.339996,3880700
50.380001,51.119999,49.860001,847000
77.57,78.220001,77.379997,151200
67.514427,68.463272,67.514427,28300
1190.219971,1191.540039,1166.569946,600600
96.220001,96.790001,96.209999,3525200
111.419998,112.080002,111.190002,1615600
26.563528,26.936089,26.563528,4577800
114,115.080002,113.760002,629600
54.869999,54.91,54.23,19225100
91.160004,91.419998,90.75,7040300
60.419998,61.18,60.150002,10744200
113.279999,114.730003,113.260002,1550800
37.900002,38.060001,37.860001,1085700
1052.449951,1067.02002,1027.800049,871100
77.839996,78.220001,77.699997,8554100
70.540001,70.540001,69.879997,589700
23.01,23.049999,22.879999,255200
39.950001,40.119999,39.900002,394000
95.389999,95.629997,94.809998,3171500
59.48,59.73,58.759998,80300
141.699997,143.679993,140.330002,131100
116.169998,117.269997,115.160004,7272600
49.740002,49.860001,49.139999,15173400
43.970001,44.75,43.900002,35986300
64.13192,64.495827,63.570889,5075100
60.380001,60.459999,59.439999,10458600
12.6,12.76,12.57,212200
94.529999,94.860001,94.269997,3586900
71.199997,72.129997,70.620003,5068200
55.779999,55.939999,55.549999,1254600
69.620003,69.910004,69.43,1066300
83.309998,83.739998,83.080002,166800
109.720001,110.080002,109.199997,4558600
108.309998,109.989998,108.300003,7336600
26.629999,26.65,26.49,5939300
290.200012,290.48999,286.170013,1117400
92.220001,92.739998,92.07,9280000
39.77,39.98,39.75,1681900
16.76,16.950001,16.700001,21600
19.110001,19.219999,18.99,9106200
47.580002,47.66,46.700001,30431800
75.040001,75.5,74.489998,14815200
72.110001,72.239998,71.730003,18391000
66.57,67.440002,66.370003,1642400
11.9,11.99,11.83,38600
117.099998,118,114.68,8070500
929.919983,931.26001,910.619995,3299200
88.790001,89.629997,88.459999,729200
126.790001,126.870003,124.699997,2239900
72.830002,73.339996,72.57,6467400
102.099998,102.260002,100.82,5093200
90.440002,92.480003,90.220001,4912500
112.010002,112.449997,110.639999,5910600
110.660004,111.550003,110.510002,2199700
790.679993,797.859985,787.656982,789100
51.810001,52.07,50.209999,69500
109.720001,109.900002,108.879997,25888400
63.68,64.959999,63.580002,10263000
136.220001,136.820007,135.550003,1028100
57.285824,57.551174,56.921909,2858800
96.849998,97.75,96.610001,7435000
100.779999,102.230003,100.68,5503900
57.349998,57.349998,56.75,17384000
91.489998,91.559998,90.699997,4166200
61.459999,62,60.080002,27630900
37.169998,37.415001,36.945,4811600
97.389999,99.93,97.269997,7826000
136.570007,137.240005,135.899994,265600
51.650002,52.150002,51.48,14511800
84.5,85.870003,84.470001,7088800
57.110001,57.900002,55.855,10233400
194.589996,195.809998,194.360001,2009900
60.52,61.060001,60.509998,2881300
24.379999,25.08,24.35,15932700
54.5,56.700001,54,199800
33.299999,33.299999,32.799999,7615500
75.239998,75.440002,74.93,7330400
44.98,44.98,44.599998,12436800
117.379997,118.480003,115.160004,12598300
86.68,87.540001,86.440002,1761700
79.620003,80.349998,79.279999,9753000
81.980003,82.504997,79.675003,6910000
21.205,21.415001,21.075001,14121400
112.75,114.370003,112.459999,1446000
81.580002,82,81.089996,4098600
21.844999,21.85,21.309999,24199200
64.449997,64.849998,62.599998,5888300
24.75,24.780001,24.469999,8541000
78.330002,78.330002,76.290001,212000
16.440001,16.5,16.309999,84500
198.490005,198.529999,197.279999,1206400
46.189999,46.299999,46.009998,9540400
35.099998,35.25,34.779999,9588800
53.299999,53.360001,52.700001,364800
74.870003,75.330002,74.550003,3624900
31.629999,31.799999,31.219999,16654700
12,12.02,11.77,609100
72.576416,72.762009,72.34716,300600
66.099998,66.199997,65.720001,2018900
28.146908,28.26799,27.858173,2692900
47.950001,48.700001,47.93,17653500
27.615,27.639999,27.514999,16028000
69.550003,69.870003,69.279999,6483800
92.949997,92.989998,91.949997,7696100
91.550003,91.550003,90.690002,4334400
21.860001,21.860001,21.469999,32600
17.620001,17.73,17.459999,50362900
15.35,15.8,15.25,120200
91.389999,91.550003,90.980003,6888500
52.66,53.23,52.200001,15747400
64.610001,64.889999,64.400002,867600
56.970001,58.290001,56.779999,11214000
68.879997,69.309998,68.699997,5170500
38.799999,38.880001,38.299999,2679700
24.41,24.48,24.15,10136200
63.112591,63.503864,62.643059,33800
73.480003,74.139999,72.75,142900
67.423584,67.69651,67.227074,399700
69.139999,71.029999,69.07,11369500
76.739998,76.959999,76.120003,706400
51.619999,52.779999,51.619999,73400
16.75,16.9,16.65,137800
166.910004,167.699997,166.330002,8553700
781.219971,781.219971,773,1365300
42.970001,43.669998,42.919998,1899100
41.139999,42.189999,40.900002,34004100
406.600952,406.710541,402.307068,3999200
17.790001,17.870001,17.620001,1461600
98.900002,99.089996,98.349998,5677500
37.720001,37.73,37.189999,6090500
93.290001,94.059998,91.620003,5852400
43.68,43.75,42.93,17491000
59.490002,59.779999,59,11755800
215939,216760,215464,500
96.809998,97.019997,96,7484800
49.060001,49.200001,48.529999,6720400
79.669998,79.669998,77.769997,79400
546.98822,550.428772,544.80426,965500
38.860001,39.25,38.689999,17110200
134.419998,135.759995,134.320007,3959000
70.769997,71.919998,70.769997,52000
85.5,85.769997,82.849998,8817000
23.01,23.290001,22.780001,47813400
109.129997,109.870003,107.989998,1067700
80.110001,80.330002,79.120003,1630700
189.399994,190.789993,188.470001,484900
8.87,9.13,8.85,133194500
65.099998,65.169998,64.629997,1084800
33.080002,33.419998,33.060001,5594600
63.099998,63.5,62.099998,11569000
64.055,64.922501,63.564999,14933200
34.5,34.5,34.25,29281900
33.360001,33.380001,32.990002,21867100
64.959999,65.410004,64.470001,1405500
77.220001,77.550003,77.010002,4149900
77.580002,77.709999,77.07,1423300
78.160004,78.279999,77.519997,3353000
71.989998,72.260002,71.779999,3318500
57.889999,58.23,57.75,13067300
20.290001,20.48,20.280001,9091000
100.489998,100.970001,99.690002,2420400
33.23,33.400002,32.830002,16568800
139.050003,140.649994,138.770004,12800500
54.990002,55.48,54.5,28322200
75.807861,76.233627,75.753273,203000
28.290001,28.59,28.290001,11411200
62.610001,63.73,62.48,10365000
52.43,52.57,52.18,2699200
19.719999,20.459999,19.690001,87300
13.9,13.92,13.65,49200
103.099998,103.199997,98.580002,125421000
127.080002,129.869995,127.080002,4110800
107,107.400002,104.57,3633400
27.9,28.25,27.799999,15742200
13.09,13.41,12.91,1415500
52.959999,53.279999,52.759998,638900
100.459999,100.589996,97.540001,5783200
78.41703,78.788208,78.176857,802300
37.799999,37.880001,37.529999,1981200
140.080002,141,139.75,3382700
102.870003,103.300003,102.699997,5183000
219440,219530,217432,200
77.75,78.889999,77.629997,9395500
44.84,45.5,44.68,16723100
44.470001,44.900002,44.450001,4055900
66.279999,67.370003,65.459999,246200
115.940002,116.480003,115.769997,2772400
1576.48999,1587.98999,1572.810059,317500
1244.22998,1264.52002,1240.069946,502800
74.169998,74.620003,73.339996,7392800
80.25,80.599998,79.300003,5356800
89.919998,90.540001,89.760002,35800
72.019997,72.709999,71.860001,1786800
76.519997,76.580002,75.269997,4989500
33.91,34.48,33.900002,31192700
62.919998,63.25,62.73,1977300
37.189999,37.279999,36.91,14324300
93.550003,93.75,92.769997,4868500
64.309998,64.43,63.669998,11711600
35.34,35.450001,35.18,3905900
15.3,15.6,14.9,119700
14,14.1,13.88,30100
18.059999,18.129999,18.01,12548700
7.52,7.52,7.38,225500
35.57,36.57,35.52,8670800
107.239998,107.489998,105.690002,6297000
65.290001,66.360001,64.82,3555000
8.88,8.88,8.79,170000
38.139999,38.490002,38.080002,52109800
47.080002,47.16,46.560001,18964500
101.43,102.190002,99.830002,3811300
74.793495,75.309837,74.009415,115700
78.438866,79.050217,78.089523,333500
34.110001,34.290001,33.950001,7785900
132.199997,133.130005,131.649994,2163800
143.520004,145.320007,141.919998,5442000
40.950001,41.110001,40.07,3239400
25.5,25.639999,25.17,37442100
58.09,58.119999,57.650002,1239000
102.959999,103.690002,102.809998,7655300
31.459999,31.629999,30.66,15171800
47.549999,48.09,47.450001,7869000
118.25,118.550003,117.709999,118300
50.869999,51.240002,50.59,8097400
65,65.190002,64.650002,442600
56.130001,56.400002,55.900002,624300
118.050003,118.82,117.790001,76600
79.849998,80.589996,79.099998,14370800
90.099998,91.330002,89.449997,1274900
106.440002,107.769997,105.800003,5549700
91.779999,91.940002,90.709999,3484000
20.549999,20.6,20.459999,6287000
53.889999,55.049999,53.720001,30823300
120.940002,120.940002,119.629997,343400
44.689999,44.939999,44.419998,3146700
99.629997,100.07,99.209999,1088100
35.040001,35.209999,34.740002,19977600
82.092308,83.300003,81.57692,121500
1631.300049,1651.27002,1628,280600
41.77,41.790001,41.259998,2317800
46.049999,46.540001,45.900002,1808000
53.639999,53.639999,52.419998,3822900
56.450001,56.950001,55.93,9635500
38.77,38.77,37.509998,17620600
101.93,102.349998,101.559998,37299400
45.02,45.099998,44.52,10691600
31.881821,32.338207,31.760738,4599100
1169.959961,1171.819946,1148.819946,711900
59.502953,60.169403,59.403484,3681400
82.150002,82.410004,81.599998,12957100
75.839996,76.110001,75.5,3167800
46.84,46.84,46.57,2142200
20.91,21.24,20.870001,50831400
14.98,15.17,14.86,145554400
42.630001,43.419998,42.610001,1173700
102.699997,102.870003,99.480003,5016600
63.689999,64.199997,63.5,5041200
203.119995,205.729996,200.929993,1958900
43.049999,43.41,42.889999,2305300
22.190001,22.559999,22.049999,67200
268.540009,270.049988,268.25,567900
131.389999,131.990005,131.199997,327600
53.02,53.07,51.98,16983100
33.150002,33.25,33.040001,5250500
23.83,23.940001,23.57,34571300
17.860001,18.059999,17.860001,3900
62.419998,62.830002,61.740002,543400
80.860001,81.699997,80.720001,1937000
49.5,49.98,49.16,23847600
11.61,11.81,11.44,321600
321.070007,329.480011,320.100006,3259900
16.73,16.73,16.43,100048200
33.75,33.869999,33.369999,14900900
54.139999,54.810001,53.919998,3952800
204600,204999,204233,300
37.279999,37.93,37.099998,3854200
117.68,119.230003,117.400002,3000800
85,85,83.459999,6569100
44.279999,44.939999,44.23,1838400
71.010002,71.010002,70.080002,112400
78.730003,79.400002,78.260002,1523500
16,16.280001,16,1600
73.25,73.529999,72.940002,1656200
715.75,719.5,713.539978,3070100
96.080002,97.970001,96.019997,4958800
79.330002,80.279999,79.220001,2767600
84.269234,84.730766,84.192307,27300
134.100006,134.940002,133.679993,15061900
212405,213210,210050,300
64.440002,64.75,63.849998,2070900
39.970001,40.549999,39.93,2325600
50.209999,50.41,49.369999,25775500
12.3,12.42,12.21,305100
23.559999,23.700001,23.450001,12642300
56.509998,56.869999,55.639999,1916100
66.720001,67.400002,66.620003,5200700
149.110001,150.690002,147.669998,1227500
80.050003,80.150002,78.970001,3681400
111,111.089996,110.099998,1894800
46.360001,46.709999,46.150002,10238200
49.25,49.25,48.93,738400
94.972748,95.628769,94.654114,4200
29.16,29.290001,28.889999,28202000
71.593887,71.593887,70.818779,304700
30.02,30.59,29.959999,50560400
77.660004,78.730003,77.599998,3811500
67.809998,67.879997,67.550003,553100
26.24,26.82,26.219999,2241600
109.629997,110.18,108.989998,995300
117.059998,117.550003,116.050003,795800
97.940002,98.419998,95.870003,5453500
6.24,6.56,6.24,98000
174.169998,174.990005,173.710007,759400
54.09,54.959999,53.91,20482600
29,29.530001,28.82,37900
62.869999,63.09,61.860001,1587700
44.240002,44.549999,44.049999,13506500
52.959999,53.169998,52.630001,1514600
94.489998,94.510002,93.870003,5846500
83.169998,83.169998,81.699997,15085900
97.660004,98.190002,97.470001,4365900
6.99,7.18,6.87,112500
95.32,96,94.949997,6347000
38.560001,39.740002,38.389999,19497300
69.967247,70.109169,69.4869,458000
91.93,92.07,91.190002,9464500
78.760002,79.910004,78.489998,13785200
34.630001,34.650002,34.139999,4797100
47.290001,47.68,47.060001,1730500
64.080002,65.410004,64.029999,7117100
125.800003,126.989998,125.360001,4433600
34.139999,34.349998,33.43,50529600
30.01,30.370001,29.690001,1607700
93.300003,93.489998,92.589996,6018100
43.529999,43.799999,43.200001,4478200
62.52,62.689999,62.189999,516100
50.48,50.84,50,1335300
125.459999,126.239998,125.199997,3966500
39.66,39.68,39.18,1352300
103.150002,103.190002,99.940002,37181500
107.440002,107.639999,106.419998,1108500
47.130001,48.099998,46.830002,5190900
69.492043,70.121307,69.416222,3865500
36.689999,36.849998,35.810001,6845500
68,70.5,62.639999,268300
499.140015,510,493.429993,3864500
117,117.760002,116.349998,2090900
127.019997,127.5,126.470001,3236900
156.649994,157.869995,156.5,1500700
54.029999,54.779999,53.919998,5190200
53.91,54.630001,53.75,10249600
91,91.779999,90.730003,7855300
33.990002,34.09,33.799999,4982800
94.050003,94.269997,93.209999,2777500
40.34,40.740002,40.130001,10157400
25.66,25.77,25.450001,442600
40.799999,41.349998,40.779999,970100
188.990005,189.990005,185.5,1318400
33.200001,33.459999,32.869999,29692200
32.799999,33.07,32.759998,2987600
73.190002,74,73.150002,5731100
144.139999,144.929993,143.279999,2816700
77.860001,79.309998,77.589996,1692100
73.370003,73.650002,73.220001,1070700
97.919998,99.199997,97.720001,6961900
126.870003,127,124.699997,1431100
152.360001,154.080002,151.880005,15039800
57.77,58.110001,57.580002,1256800
132.229996,132.419998,130.699997,304100
99.379997,101.459999,99.360001,13934500
36.830002,36.860001,36.470001,10921900
17.780001,17.85,17.620001,51829700
104.669998,105.980003,104.120003,4479800
309.869995,313.200012,303.470001,4363900
58.959999,59.290001,58.709999,6445200
102.440002,102.459999,101.309998,2504600
57.07,57.110001,56.66,1044600
74.489998,74.739998,73.5,3779600
115.410004,115.769997,114.800003,142100
35.68,35.959999,35.549999,9661400
125.870003,126.040001,124.269997,1116100
85.18,85.989998,83.860001,6376400
50.880001,51.450001,50.110001,30736500
42.740002,42.77,42.18,29670700
176.399994,176.559998,173,1182700
24.379999,24.51,24.25,8302200
54.400002,55.049999,53.580002,33437500
18.1,18.35,18,10000
68.540001,69.400002,68.419998,8356000
130.440002,130.630005,128,2284900
43.790001,43.91,43.57,1514300
18.200001,18.200001,17.85,239800
58.47612,58.68082,58.37756,2691400
83.010002,84,82.910004,2097400
32.049999,32.200001,31.16,39694400
30.23,30.23,30,27640400
37.779999,38.080002,37.779999,1210200
47.740002,47.970001,47.150002,947400
52.950001,53.450001,52.849998,549300
53.02,53.169998,52.68,2187000
39.509998,39.990002,39.439999,2129000
66.5,67.089996,66.370003,5340600
41.779999,42.25,41.150002,8835500
114.489998,114.980003,114.279999,3885200
126.800003,127.379997,126.760002,912300
10.92,10.93,10.734,40400
98.599998,99.199997,98.339996,1813500
79.580002,81.589996,79.43,7786500
81.760002,82.220001,81.339996,18350300
47.630001,47.68,47.419998,1129200
51.990002,52.07,51.27,16837100
40.98,41.23,40.91,1053800
52.150002,52.360001,51.650002,11999200
58.07,58.110001,57.650002,3458100
52.669998,53.099998,52.25,14134500
80.220001,80.379997,80.029999,377400
1459.47998,1461.560059,1449.25,394700
30.4,30.42,29.889999,39794600
45.009998,45.200001,44.82,1075800
16.4,16.42,16.35,5800
110.470001,110.739998,110.010002,4868900
183.419998,184.929993,183.020004,2181600
105.050003,105.370003,103.839996,2359800
29.129999,29.190001,28,10629700
51.139999,51.360001,51.02,1414100
36.689999,36.990002,36.549999,16914200
43.990002,44.290001,43.919998,4477800
15.81,15.94,15.75,988800
175,177.279999,172.949997,999900
23.74,23.790001,23.559999,25948900
21.9,22,21.700001,47188900
93,93.660004,92.480003,3701100
61.349998,61.459999,60.82,801900
99.389999,99.989998,98.360001,7956300
21.25,21.48,21.219999,52100
34.23,34.459999,34.009998,4629700
82.620003,83.099998,82.360001,2740400
33.880001,34.099998,33.75,27691300
79,79.860001,78.519997,21662500
13.89,14.16,13.85,10400
52,52.810001,51.959999,2605500
100.260002,100.900002,100.150002,7168000
166.990005,168.380005,166.100006,2227700
113.879997,113.879997,112.400002,2472000
23.24,23.43,23.219999,1023300
41.450001,41.720001,41.16,4540500
51.060001,51.110001,50.459999,1645800
65.739998,66.050003,64.610001,138200
26.91,26.959999,26.719999,20638900
53.060001,53.18,52.77,928100
183.429993,183.600006,182.529999,1961500
88.610001,88.849998,88.279999,4279700
55.049999,56.25,54.959999,2207900
17.75,17.950001,17.65,110000
31.25,31.799999,31.190001,20006200
47.369999,47.75,46.700001,2720400
71.339996,71.339996,70.370003,2007600
25.49,25.629999,24.93,288800
18.52,18.75,18.17,318400
34.130001,34.849998,33.669998,25999400
73.195,74.360001,71.925003,4489600
58.549999,58.950001,58.419998,861100
44.299999,44.939999,43.349998,37900300
40.279999,40.380001,40.07,701900
102.949997,103.330002,102.790001,3817400
28.761631,29.152819,28.743004,3786700
28.34,28.35,27.85,23573200
51.34,52,51.049999,1317100
107.349998,107.489998,106.209999,2654700
12.24,12.28,12.11,92013900
47.700001,47.860001,47.57,1101500
41.389999,41.689999,41.360001,12678000
29.07,29.635,28.875,34636800
17.139999,17.33,17.1,10920000
61.799999,62.98,60.549999,33576800
44.330002,44.759998,44.23,11647000
137.059998,138.5,137.050003,3177400
88.449997,89.029999,88.440002,10340000
35.849998,36.099998,35.439999,34085900
92.959999,93.669998,92.449997,17871800
143.929993,144.5,143.660004,2813000
108.889999,109.25,107.970001,3051100
101.559998,102.519997,101.150002,3417700
46.84,46.93,46.459999,4937500
90.419998,90.550003,90.199997,1211200
159.800003,160.380005,159.110001,687200
47.580002,48.189999,47.5,2437400
164.929993,165.949997,164.850006,1615700
70.849998,71.449997,70.800003,6139000
630,635.219971,622.049988,1474200
51.630001,51.82,51.150002,966900
39.970001,40.459999,39.509998,6100
22.030001,22.24,22,54800
115.029999,115.879997,114.980003,1472100
61.5,61.73,60.32,13313100
87.769997,88.209999,87.57,2517400
76.589996,76.849998,75.900002,2845600
119.239998,119.900002,118.760002,1541500
65.25,65.459999,65.050003,806700
166.009995,166.009995,164.100006,35236900
136.449997,137.029999,135.830002,1596600
87.360001,87.360001,85.120003,5456200
44.07,44.169998,43.48,18230100
54.139999,54.32,53.959999,225600
117.75,117.989998,116.830002,5224600
68.75,69.260002,68.629997,1416100
37.419998,37.75,37.310001,43946600
99.57,100.059998,99.449997,6133500
49.939999,50,49.689999,9100900
22.219999,22.4,22.16,249100
52.68,53.200001,52.610001,1300400
119.690002,120.07,119.050003,5829300
49.509998,49.77,49.470001,1406400
17.35,17.4,17.200001,80200
45.740002,46.84,45.560001,34094900
48.66,48.68,48.080002,889000
46.610001,47.549999,46.310001,53933000
79.43,80.099998,79.260002,3540200
142.009995,143.759995,141.270004,1215600
16.35,16.43,16.35,700
122.080002,122.699997,121.169998,1409700
38.240002,38.259998,37.700001,3195100
96.589996,96.860001,95.870003,12566100
1306.939941,1330.619995,1304.219971,712700
69.300003,70.660004,68.790001,3601100
183.330002,184.25,182.179993,2289300
69.610001,69.940002,69.220001,653700
27,27.23,26.639999,12145100
84.660004,84.779999,84.169998,3788200
50.869999,51.66,50.84,21389500
29.969999,29.969999,29.629999,3428000
252.009995,253.5,251.100006,831100
37.529999,37.689999,37.27,5141800
22.709999,22.91,22.41,13861500
89.160004,91.239998,89.059998,2898900
69.059998,69.489998,68.75,2069200
132.460007,132.940002,132.050003,20065500
1002.539978,1004.619995,998.02002,2879100
87.5,88.139999,87.410004,864200
166.229996,167.429993,165.5,1889200
149.100006,150.220001,148.410004,35368600
173.050003,174.210007,172.380005,2585200
16.51,16.51,16,43100
51,51.09,50.959999,3335900
20.870001,21.32,20.85,53178600
92.650002,93.900002,92.5,3821600
100.089996,101.239998,100.089996,4593000
32.240002,32.32,31.85,8362900
104.989998,106.43,104.839996,684400
45.799999,45.849998,45.470001,1604300
13.01,13.19,12.98,640500
94.190002,94.900002,93.919998,13074000
85.75,86.730003,83.650002,49100
91.82,92.440002,91.519997,5709300
52.919998,53.18,52.66,4737800
144,147.679993,143.889999,1330100
16.02,16.280001,16.01,180900
103.459999,103.459999,100.709999,2477300
55.830173,55.91357,55.466263,3463400
121.919998,122.209999,121.699997,211100
28.5,28.5,28.280001,9739600
270.190002,271.359985,268.829987,789300
61.30336,61.57193,61.114368,3259200
54.75,54.959999,54.290001,537600
78.059998,78.150002,76.970001,7887200
34.950001,35,34.57,9449400
27.103741,27.103741,26.89883,3732600
91.690002,92.720001,91.349998,121400
8.42,8.5,8.1,124600
30.950001,30.98,30.559999,4534800
56.029999,56.310001,55.330002,28455500
34.919998,35.09,34.709999,4597200
71.559998,72.230003,71.339996,22000
154.259995,154.770004,152.949997,1889400
11.39,11.5,11.27,104200
